customer_id,month,revenue
C06001,2025-03-01,7.86
C06001,2025-04-01,7.82
C06001,2025-05-01,6.27
C06001,2025-06-01,7.14
C06001,2025-07-01,8.12
C06001,2025-08-01,5.69
C06001,2025-09-01,8.25
C06001,2025-10-01,6.93
C06001,2025-11-01,7.56
C06001,2025-12-01,8.85
C06002,2024-01-01,7.57
C06002,2024-02-01,8.17
C06002,2024-03-01,7.14
C06002,2024-04-01,6.93
C06002,2024-05-01,6.47
C06002,2024-06-01,6.81
C06002,2024-07-01,7.38
C06002,2024-08-01,7.71
C06002,2024-09-01,7.65
C06002,2024-10-01,7.15
C06002,2024-11-01,6.71
C06002,2024-12-01,7.0
C06002,2025-01-01,6.52
C06002,2025-02-01,8.83
C06002,2025-03-01,7.23
C06002,2025-04-01,7.17
C06002,2025-05-01,6.85
C06002,2025-06-01,7.78
C06002,2025-07-01,6.24
C06002,2025-08-01,8.19
C06002,2025-09-01,6.24
C06002,2025-10-01,7.24
C06002,2025-11-01,7.92
C06002,2025-12-01,8.84
C06003,2024-01-01,5.26
C06003,2024-02-01,6.89
C06003,2024-03-01,7.46
C06003,2024-04-01,7.17
C06003,2024-05-01,6.78
C06003,2024-06-01,8.3
C06003,2024-07-01,7.02
C06003,2024-08-01,8.52
C06003,2024-09-01,6.57
C06003,2024-10-01,6.37
C06003,2024-11-01,8.34
C06003,2024-12-01,6.72
C06003,2025-01-01,7.49
C06003,2025-02-01,7.61
C06003,2025-03-01,7.16
C06003,2025-04-01,5.91
C06003,2025-05-01,6.5
C06003,2025-06-01,8.11
C06003,2025-07-01,9.34
C06003,2025-08-01,6.86
C06003,2025-09-01,6.23
C06003,2025-10-01,6.38
C06003,2025-11-01,7.85
C06003,2025-12-01,7.43
C06004,2024-01-01,7.17
C06004,2024-02-01,8.32
C06004,2024-03-01,6.57
C06004,2024-04-01,8.96
C06004,2024-05-01,8.34
C06004,2024-06-01,6.75
C06004,2024-07-01,6.71
C06004,2024-08-01,7.46
C06004,2024-09-01,6.14
C06004,2024-10-01,7.16
C06004,2024-11-01,8.87
C06004,2024-12-01,6.93
C06004,2025-01-01,6.99
C06004,2025-02-01,6.53
C06004,2025-03-01,8.66
C06004,2025-04-01,7.92
C06004,2025-05-01,7.54
C06004,2025-06-01,6.51
C06004,2025-07-01,7.16
C06004,2025-08-01,7.28
C06004,2025-09-01,6.33
C06004,2025-10-01,5.89
C06004,2025-11-01,7.79
C06004,2025-12-01,6.18
C06005,2024-01-01,12.26
C06005,2024-02-01,11.62
C06005,2024-03-01,12.62
C06005,2024-04-01,12.09
C06005,2024-05-01,13.97
C06005,2024-06-01,12.32
C06005,2024-07-01,11.45
C06005,2024-08-01,10.29
C06005,2024-09-01,11.95
C06005,2024-10-01,12.03
C06005,2024-11-01,12.29
C06005,2024-12-01,10.5
C06005,2025-01-01,12.13
C06005,2025-02-01,11.68
C06005,2025-03-01,12.29
C06005,2025-04-01,12.02
C06005,2025-05-01,10.51
C06005,2025-06-01,9.73
C06005,2025-07-01,11.47
C06005,2025-08-01,11.28
C06005,2025-09-01,13.32
C06005,2025-10-01,12.03
C06005,2025-11-01,11.44
C06005,2025-12-01,9.33
C06006,2024-01-01,12.85
C06006,2024-02-01,12.45
C06006,2024-03-01,13.04
C06006,2024-04-01,11.32
C06006,2024-05-01,12.32
C06006,2024-06-01,12.93
C06006,2024-07-01,12.63
C06006,2024-08-01,11.29
C06006,2024-09-01,11.46
C06006,2024-10-01,11.77
C06006,2024-11-01,12.05
C06006,2024-12-01,12.81
C06006,2025-01-01,12.87
C06006,2025-02-01,11.46
C06006,2025-03-01,13.54
C06006,2025-04-01,12.4
C06006,2025-05-01,13.24
C06006,2025-06-01,10.77
C06006,2025-07-01,11.98
C06006,2025-08-01,11.86
C06006,2025-09-01,12.44
C06006,2025-10-01,12.74
C06006,2025-11-01,11.56
C06006,2025-12-01,13.48
C06007,2024-01-01,22.21
C06007,2024-02-01,20.23
C06007,2024-03-01,21.76
C06007,2024-04-01,22.08
C06007,2024-05-01,23.75
C06007,2024-06-01,21.22
C06007,2024-07-01,22.69
C06007,2024-08-01,21.7
C06007,2024-09-01,20.8
C06007,2024-10-01,23.06
C06007,2024-11-01,20.9
C06007,2024-12-01,22.5
C06007,2025-01-01,22.77
C06007,2025-02-01,23.18
C06007,2025-03-01,22.83
C06007,2025-04-01,23.16
C06007,2025-05-01,21.24
C06007,2025-06-01,22.13
C06007,2025-07-01,24.57
C06007,2025-08-01,20.5
C06007,2025-09-01,21.59
C06007,2025-10-01,20.78
C06007,2025-11-01,22.1
C06007,2025-12-01,21.12
C06008,2024-01-01,41.64
C06008,2024-02-01,42.86
C06008,2024-03-01,42.55
C06008,2024-04-01,42.64
C06008,2024-05-01,42.45
C06008,2024-06-01,41.27
C06008,2024-07-01,41.91
C06008,2024-08-01,42.79
C06008,2024-09-01,41.53
C06008,2024-10-01,41.32
C06008,2024-11-01,41.42
C06008,2024-12-01,42.2
C06008,2025-01-01,40.31
C06008,2025-02-01,39.61
C06008,2025-03-01,41.62
C06008,2025-04-01,42.38
C06008,2025-05-01,41.68
C06008,2025-06-01,41.47
C06008,2025-07-01,40.66
C06008,2025-08-01,41.18
C06008,2025-09-01,43.62
C06008,2025-10-01,44.04
C06008,2025-11-01,41.7
C06008,2025-12-01,42.41
C06009,2024-01-01,21.18
C06009,2024-02-01,22.03
C06009,2024-03-01,23.16
C06009,2024-04-01,22.3
C06009,2024-05-01,23.49
C06009,2024-06-01,22.11
C06009,2024-07-01,21.39
C06009,2024-08-01,20.6
C06009,2024-09-01,21.98
C06009,2024-10-01,22.29
C06009,2024-11-01,21.92
C06009,2024-12-01,22.71
C06009,2025-01-01,21.57
C06009,2025-02-01,22.35
C06009,2025-03-01,21.87
C06009,2025-04-01,23.93
C06009,2025-05-01,21.84
C06009,2025-06-01,21.98
C06009,2025-07-01,21.39
C06009,2025-08-01,20.33
C06009,2025-09-01,21.67
C06009,2025-10-01,20.48
C06009,2025-11-01,21.19
C06009,2025-12-01,21.23
C06010,2024-01-01,12.08
C06010,2024-02-01,12.77
C06010,2024-03-01,13.13
C06010,2024-04-01,14.35
C06010,2024-05-01,13.63
C06010,2024-06-01,10.21
C06010,2024-07-01,11.48
C06010,2024-08-01,12.5
C06010,2024-09-01,12.73
C06010,2024-10-01,12.74
C06010,2024-11-01,12.77
C06010,2024-12-01,13.22
C06010,2025-01-01,13.24
C06010,2025-02-01,10.84
C06010,2025-03-01,13.38
C06010,2025-04-01,9.6
C06010,2025-05-01,13.12
C06010,2025-06-01,10.67
C06010,2025-07-01,9.05
C06010,2025-08-01,12.62
C06010,2025-09-01,11.34
C06010,2025-10-01,12.29
C06010,2025-11-01,12.12
C06010,2025-12-01,11.22
C06011,2024-01-01,21.22
C06011,2024-02-01,20.95
C06011,2024-03-01,21.71
C06011,2024-04-01,23.14
C06011,2024-05-01,20.86
C06011,2024-06-01,22.81
C06011,2024-07-01,23.39
C06011,2024-08-01,20.86
C06011,2024-09-01,20.45
C06011,2024-10-01,21.64
C06011,2024-11-01,22.24
C06011,2024-12-01,22.74
C06011,2025-01-01,21.94
C06011,2025-02-01,22.53
C06011,2025-03-01,22.55
C06011,2025-04-01,23.32
C06011,2025-05-01,21.48
C06011,2025-06-01,21.62
C06011,2025-07-01,22.95
C06011,2025-08-01,21.27
C06011,2025-09-01,22.88
C06011,2025-10-01,21.86
C06011,2025-11-01,20.56
C06011,2025-12-01,22.46
C06012,2024-01-01,21.59
C06012,2024-02-01,21.35
C06012,2024-03-01,23.25
C06012,2024-04-01,21.95
C06012,2024-05-01,21.87
C06012,2024-06-01,23.08
C06012,2024-07-01,24.76
C06012,2024-08-01,22.24
C06012,2024-09-01,22.69
C06012,2024-10-01,22.48
C06012,2024-11-01,19.87
C06012,2024-12-01,20.75
C06012,2025-01-01,22.88
C06012,2025-02-01,20.37
C06012,2025-03-01,20.24
C06012,2025-04-01,21.75
C06012,2025-05-01,20.45
C06012,2025-06-01,21.17
C06012,2025-07-01,23.99
C06012,2025-08-01,20.57
C06012,2025-09-01,19.07
C06012,2025-10-01,22.53
C06012,2025-11-01,21.0
C06012,2025-12-01,22.19
C06013,2024-01-01,11.55
C06013,2024-02-01,9.92
C06013,2024-03-01,12.36
C06013,2024-04-01,11.87
C06013,2024-05-01,12.63
C06013,2024-06-01,11.56
C06013,2024-07-01,10.79
C06013,2024-08-01,13.21
C06013,2024-09-01,9.54
C06013,2024-10-01,12.25
C06013,2024-11-01,11.85
C06013,2024-12-01,12.2
C06013,2025-01-01,12.64
C06013,2025-02-01,12.25
C06013,2025-03-01,10.91
C06013,2025-04-01,11.77
C06013,2025-05-01,13.07
C06013,2025-06-01,11.9
C06013,2025-07-01,10.57
C06013,2025-08-01,12.85
C06013,2025-09-01,11.78
C06013,2025-10-01,11.82
C06013,2025-11-01,12.74
C06013,2025-12-01,12.44
C06014,2024-01-01,21.37
C06014,2024-02-01,22.68
C06014,2024-03-01,20.69
C06014,2024-04-01,23.46
C06014,2024-05-01,20.87
C06014,2024-06-01,21.19
C06014,2024-07-01,22.19
C06014,2024-08-01,22.64
C06014,2024-09-01,20.22
C06014,2024-10-01,23.23
C06014,2024-11-01,23.08
C06014,2024-12-01,22.78
C06014,2025-01-01,21.39
C06014,2025-02-01,22.01
C06014,2025-03-01,21.06
C06014,2025-04-01,22.44
C06014,2025-05-01,21.12
C06014,2025-06-01,21.76
C06014,2025-07-01,22.66
C06014,2025-08-01,21.11
C06014,2025-09-01,21.51
C06014,2025-10-01,20.7
C06014,2025-11-01,20.32
C06014,2025-12-01,21.86
C06015,2024-01-01,11.09
C06015,2024-02-01,11.7
C06015,2024-03-01,11.07
C06015,2024-04-01,11.23
C06015,2024-05-01,11.17
C06015,2024-06-01,13.6
C06015,2024-07-01,11.78
C06015,2024-08-01,10.35
C06015,2024-09-01,11.76
C06015,2024-10-01,13.28
C06015,2024-11-01,12.11
C06015,2024-12-01,12.51
C06015,2025-01-01,11.88
C06015,2025-02-01,11.02
C06015,2025-03-01,11.46
C06015,2025-04-01,11.03
C06015,2025-05-01,11.86
C06015,2025-06-01,10.94
C06015,2025-07-01,12.75
C06015,2025-08-01,12.54
C06015,2025-09-01,12.74
C06015,2025-10-01,12.12
C06015,2025-11-01,10.72
C06015,2025-12-01,12.84
C06016,2024-01-01,5.68
C06016,2024-02-01,5.77
C06016,2024-03-01,6.36
C06016,2024-04-01,7.08
C06016,2024-05-01,5.77
C06016,2024-06-01,8.79
C06016,2024-07-01,7.24
C06016,2024-08-01,6.81
C06016,2024-09-01,8.14
C06016,2024-10-01,7.89
C06016,2024-11-01,8.38
C06016,2024-12-01,6.83
C06016,2025-01-01,7.17
C06016,2025-02-01,5.4
C06016,2025-03-01,7.42
C06016,2025-04-01,6.77
C06016,2025-05-01,6.92
C06016,2025-06-01,8.04
C06016,2025-07-01,6.5
C06016,2025-08-01,7.07
C06016,2025-09-01,8.26
C06016,2025-10-01,5.28
C06016,2025-11-01,7.17
C06016,2025-12-01,9.08
C06017,2024-01-01,10.83
C06017,2024-02-01,11.31
C06017,2024-03-01,10.41
C06017,2024-04-01,13.31
C06017,2024-05-01,10.93
C06017,2024-06-01,10.84
C06017,2024-07-01,12.84
C06017,2024-08-01,11.92
C06017,2024-09-01,12.43
C06017,2024-10-01,10.67
C06017,2024-11-01,13.19
C06017,2024-12-01,14.07
C06017,2025-01-01,11.88
C06017,2025-02-01,13.85
C06017,2025-03-01,11.61
C06017,2025-04-01,12.09
C06017,2025-05-01,11.79
C06017,2025-06-01,12.68
C06017,2025-07-01,9.78
C06017,2025-08-01,11.2
C06017,2025-09-01,11.77
C06017,2025-10-01,11.62
C06017,2025-11-01,10.98
C06017,2025-12-01,12.64
C06018,2024-01-01,12.41
C06018,2024-02-01,11.6
C06018,2024-03-01,11.92
C06018,2024-04-01,12.19
C06018,2024-05-01,10.83
C06018,2024-06-01,11.68
C06018,2024-07-01,12.57
C06018,2024-08-01,13.24
C06018,2024-09-01,11.59
C06018,2024-10-01,11.01
C06018,2024-11-01,11.54
C06018,2024-12-01,11.59
C06018,2025-01-01,9.7
C06018,2025-02-01,13.2
C06018,2025-03-01,10.04
C06018,2025-04-01,11.92
C06018,2025-05-01,12.19
C06018,2025-06-01,11.55
C06018,2025-07-01,10.13
C06018,2025-08-01,11.5
C06018,2025-09-01,11.99
C06018,2025-10-01,11.16
C06018,2025-11-01,9.51
C06018,2025-12-01,12.41
C06019,2024-01-01,20.17
C06019,2024-02-01,22.9
C06019,2024-03-01,21.18
C06019,2024-04-01,21.17
C06019,2024-05-01,20.63
C06019,2024-06-01,21.26
C06019,2024-07-01,22.43
C06019,2024-08-01,22.14
C06019,2024-09-01,20.4
C06019,2024-10-01,22.53
C06019,2024-11-01,21.31
C06019,2024-12-01,20.09
C06019,2025-01-01,21.34
C06019,2025-02-01,20.95
C06019,2025-03-01,23.62
C06019,2025-04-01,21.99
C06019,2025-05-01,21.75
C06019,2025-06-01,24.03
C06019,2025-07-01,23.42
C06019,2025-08-01,21.04
C06019,2025-09-01,20.81
C06019,2025-10-01,20.42
C06019,2025-11-01,22.92
C06019,2025-12-01,20.93
C06020,2024-01-01,7.79
C06020,2024-02-01,5.67
C06020,2024-03-01,7.92
C06020,2024-04-01,6.69
C06020,2024-05-01,8.0
C06020,2024-06-01,7.32
C06020,2024-07-01,6.45
C06020,2024-08-01,6.48
C06020,2024-09-01,6.68
C06020,2024-10-01,7.88
C06020,2024-11-01,7.84
C06020,2024-12-01,6.34
C06020,2025-01-01,6.3
C06020,2025-02-01,8.19
C06020,2025-03-01,7.41
C06020,2025-04-01,6.37
C06020,2025-05-01,6.97
C06020,2025-06-01,7.25
C06020,2025-07-01,7.55
C06020,2025-08-01,7.19
C06020,2025-09-01,6.82
C06020,2025-10-01,9.29
C06020,2025-11-01,6.47
C06020,2025-12-01,5.52
C06021,2024-01-01,13.51
C06021,2024-02-01,11.99
C06021,2024-03-01,11.65
C06021,2024-04-01,11.6
C06021,2024-05-01,10.11
C06021,2024-06-01,12.92
C06021,2024-07-01,14.05
C06021,2024-08-01,12.5
C06021,2024-09-01,12.94
C06021,2024-10-01,13.01
C06021,2024-11-01,9.81
C06021,2024-12-01,12.48
C06021,2025-01-01,12.71
C06021,2025-02-01,13.17
C06021,2025-03-01,10.42
C06021,2025-04-01,10.62
C06021,2025-05-01,12.2
C06021,2025-06-01,12.46
C06021,2025-07-01,12.04
C06021,2025-08-01,12.49
C06021,2025-09-01,11.31
C06021,2025-10-01,10.63
C06021,2025-11-01,12.13
C06021,2025-12-01,11.08
C06022,2024-01-01,41.07
C06022,2024-02-01,40.28
C06022,2024-03-01,43.56
C06022,2024-04-01,41.05
C06022,2024-05-01,44.03
C06022,2024-06-01,42.07
C06022,2024-07-01,42.65
C06022,2024-08-01,41.1
C06022,2024-09-01,40.86
C06022,2024-10-01,41.21
C06022,2024-11-01,40.55
C06022,2024-12-01,38.87
C06022,2025-01-01,41.46
C06022,2025-02-01,42.94
C06022,2025-03-01,42.71
C06022,2025-04-01,41.13
C06022,2025-05-01,41.15
C06022,2025-06-01,40.81
C06022,2025-07-01,41.5
C06022,2025-08-01,42.4
C06022,2025-09-01,40.76
C06022,2025-10-01,43.01
C06022,2025-11-01,41.05
C06022,2025-12-01,40.76
C06023,2024-01-01,41.88
C06023,2024-02-01,42.61
C06023,2024-03-01,42.11
C06023,2024-04-01,42.53
C06023,2024-05-01,41.83
C06023,2024-06-01,41.19
C06023,2024-07-01,41.66
C06023,2024-08-01,40.63
C06023,2024-09-01,42.95
C06023,2024-10-01,43.04
C06023,2024-11-01,43.92
C06023,2024-12-01,40.8
C06023,2025-01-01,42.38
C06023,2025-02-01,40.46
C06023,2025-03-01,42.62
C06023,2025-04-01,42.34
C06023,2025-05-01,42.88
C06023,2025-06-01,41.12
C06023,2025-07-01,41.51
C06023,2025-08-01,42.62
C06023,2025-09-01,43.12
C06023,2025-10-01,43.25
C06023,2025-11-01,41.81
C06023,2025-12-01,43.78
C06024,2024-01-01,5.23
C06024,2024-02-01,6.88
C06024,2024-03-01,7.92
C06024,2024-04-01,8.63
C06024,2024-05-01,4.86
C06024,2024-06-01,6.62
C06024,2024-07-01,5.93
C06024,2024-08-01,6.82
C06024,2024-09-01,6.52
C06024,2024-10-01,8.34
C06024,2024-11-01,9.11
C06024,2024-12-01,8.45
C06024,2025-01-01,7.49
C06024,2025-02-01,7.06
C06024,2025-03-01,8.1
C06024,2025-04-01,7.09
C06024,2025-05-01,5.99
C06024,2025-06-01,7.12
C06024,2025-07-01,6.72
C06024,2025-08-01,6.43
C06024,2025-09-01,7.19
C06024,2025-10-01,7.05
C06024,2025-11-01,7.34
C06024,2025-12-01,6.87
C06025,2024-01-01,8.03
C06025,2024-02-01,7.3
C06025,2024-03-01,7.98
C06025,2024-04-01,8.32
C06025,2024-05-01,6.46
C06025,2024-06-01,6.3
C06025,2024-07-01,7.0
C06025,2024-08-01,7.0
C06025,2024-09-01,5.9
C06025,2024-10-01,4.74
C06025,2024-11-01,7.28
C06025,2024-12-01,6.65
C06025,2025-01-01,5.83
C06025,2025-02-01,7.01
C06025,2025-03-01,8.47
C06025,2025-04-01,6.53
C06025,2025-05-01,7.28
C06025,2025-06-01,6.59
C06025,2025-07-01,7.63
C06025,2025-08-01,7.71
C06025,2025-09-01,8.25
C06025,2025-10-01,7.01
C06025,2025-11-01,7.74
C06025,2025-12-01,6.78
C06026,2024-01-01,12.69
C06026,2024-02-01,10.87
C06026,2024-03-01,13.34
C06026,2024-04-01,10.74
C06026,2024-05-01,13.02
C06026,2024-06-01,12.59
C06026,2024-07-01,11.57
C06026,2024-08-01,12.23
C06026,2024-09-01,12.31
C06026,2024-10-01,10.6
C06026,2024-11-01,13.44
C06026,2024-12-01,11.44
C06026,2025-01-01,13.33
C06026,2025-02-01,11.61
C06026,2025-03-01,14.61
C06026,2025-04-01,10.01
C06026,2025-05-01,11.37
C06026,2025-06-01,12.36
C06026,2025-07-01,11.86
C06026,2025-08-01,11.98
C06026,2025-09-01,11.42
C06026,2025-10-01,13.01
C06026,2025-11-01,13.11
C06026,2025-12-01,13.73
C06027,2024-01-01,14.04
C06027,2024-02-01,11.59
C06027,2024-03-01,13.55
C06027,2024-04-01,13.27
C06027,2024-05-01,12.64
C06027,2024-06-01,10.35
C06027,2024-07-01,12.19
C06027,2024-08-01,12.58
C06027,2024-09-01,10.01
C06027,2024-10-01,12.57
C06027,2024-11-01,13.28
C06027,2024-12-01,10.03
C06027,2025-01-01,11.81
C06027,2025-02-01,12.4
C06027,2025-03-01,12.21
C06027,2025-04-01,12.48
C06027,2025-05-01,12.38
C06027,2025-06-01,9.9
C06027,2025-07-01,11.6
C06027,2025-08-01,12.84
C06027,2025-09-01,11.02
C06027,2025-10-01,11.71
C06027,2025-11-01,12.6
C06027,2025-12-01,11.65
C06028,2024-01-01,9.33
C06028,2024-02-01,6.85
C06028,2024-03-01,5.25
C06028,2024-04-01,6.86
C06028,2024-05-01,5.69
C06028,2024-06-01,8.14
C06028,2024-07-01,7.65
C06028,2024-08-01,6.82
C06028,2024-09-01,5.66
C06028,2024-10-01,6.44
C06028,2024-11-01,5.86
C06028,2024-12-01,7.47
C06028,2025-01-01,6.03
C06028,2025-02-01,5.19
C06028,2025-03-01,7.11
C06028,2025-04-01,6.37
C06028,2025-05-01,5.6
C06028,2025-06-01,6.09
C06028,2025-07-01,7.12
C06028,2025-08-01,8.36
C06028,2025-09-01,5.89
C06028,2025-10-01,8.62
C06028,2025-11-01,7.23
C06028,2025-12-01,7.21
C06029,2024-01-01,6.51
C06029,2024-02-01,7.42
C06029,2024-03-01,8.22
C06029,2024-04-01,7.07
C06029,2024-05-01,6.55
C06029,2024-06-01,7.12
C06029,2024-07-01,7.1
C06029,2024-08-01,6.24
C06029,2024-09-01,8.37
C06029,2024-10-01,7.87
C06029,2024-11-01,8.87
C06029,2024-12-01,7.81
C06029,2025-01-01,5.97
C06029,2025-02-01,6.0
C06029,2025-03-01,7.76
C06029,2025-04-01,6.95
C06029,2025-05-01,6.87
C06029,2025-06-01,6.46
C06029,2025-07-01,7.13
C06029,2025-08-01,9.3
C06029,2025-09-01,6.74
C06029,2025-10-01,6.74
C06029,2025-11-01,6.44
C06029,2025-12-01,7.42
C06030,2024-01-01,20.25
C06030,2024-02-01,20.66
C06030,2024-03-01,22.22
C06030,2024-04-01,21.86
C06030,2024-05-01,20.85
C06030,2024-06-01,21.82
C06030,2024-07-01,21.22
C06030,2024-08-01,23.66
C06030,2024-09-01,23.45
C06030,2024-10-01,21.25
C06030,2024-11-01,23.04
C06030,2024-12-01,19.56
C06030,2025-01-01,21.73
C06030,2025-02-01,21.57
C06030,2025-03-01,22.45
C06030,2025-04-01,21.4
C06030,2025-05-01,22.51
C06030,2025-06-01,21.22
C06030,2025-07-01,22.72
C06030,2025-08-01,21.42
C06030,2025-09-01,22.62
C06030,2025-10-01,23.11
C06030,2025-11-01,21.83
C06030,2025-12-01,22.37
C06031,2024-01-01,22.5
C06031,2024-02-01,21.34
C06031,2024-03-01,22.03
C06031,2024-04-01,22.22
C06031,2024-05-01,21.67
C06031,2024-06-01,21.19
C06031,2024-07-01,22.39
C06031,2024-08-01,21.71
C06031,2024-09-01,22.61
C06031,2024-10-01,19.91
C06031,2024-11-01,21.96
C06031,2024-12-01,22.39
C06031,2025-01-01,22.65
C06031,2025-02-01,22.73
C06031,2025-03-01,21.45
C06031,2025-04-01,20.74
C06031,2025-05-01,20.72
C06031,2025-06-01,20.86
C06031,2025-07-01,23.3
C06031,2025-08-01,20.76
C06031,2025-09-01,22.44
C06031,2025-10-01,22.91
C06031,2025-11-01,22.45
C06031,2025-12-01,20.18
C06032,2024-01-01,12.16
C06032,2024-02-01,12.34
C06032,2024-03-01,10.79
C06032,2024-04-01,12.44
C06032,2024-05-01,13.52
C06032,2024-06-01,11.84
C06032,2024-07-01,12.57
C06032,2024-08-01,12.92
C06032,2024-09-01,11.03
C06032,2024-10-01,10.05
C06032,2024-11-01,12.06
C06032,2024-12-01,11.62
C06032,2025-01-01,10.74
C06032,2025-02-01,9.73
C06032,2025-03-01,11.21
C06032,2025-04-01,12.89
C06032,2025-05-01,12.71
C06032,2025-06-01,11.16
C06032,2025-07-01,12.57
C06032,2025-08-01,12.57
C06032,2025-09-01,10.17
C06032,2025-10-01,11.86
C06032,2025-11-01,12.14
C06032,2025-12-01,11.68
C06033,2024-01-01,12.62
C06033,2024-02-01,13.02
C06033,2024-03-01,12.23
C06033,2024-04-01,11.88
C06033,2024-05-01,10.49
C06033,2024-06-01,11.68
C06033,2024-07-01,12.49
C06033,2024-08-01,11.49
C06033,2024-09-01,12.87
C06033,2024-10-01,13.74
C06033,2024-11-01,11.64
C06033,2024-12-01,13.85
C06033,2025-01-01,11.83
C06033,2025-02-01,9.94
C06033,2025-03-01,12.04
C06033,2025-04-01,12.49
C06033,2025-05-01,13.13
C06033,2025-06-01,13.17
C06033,2025-07-01,11.91
C06033,2025-08-01,11.63
C06033,2025-09-01,10.61
C06033,2025-10-01,12.08
C06033,2025-11-01,12.29
C06033,2025-12-01,12.11
C06034,2024-01-01,14.13
C06034,2024-02-01,10.21
C06034,2024-03-01,12.53
C06034,2024-04-01,12.4
C06034,2024-05-01,13.86
C06034,2024-06-01,13.63
C06034,2024-07-01,11.51
C06034,2024-08-01,9.87
C06034,2024-09-01,11.21
C06034,2024-10-01,11.3
C06034,2024-11-01,11.22
C06034,2024-12-01,12.35
C06034,2025-01-01,12.8
C06034,2025-02-01,11.67
C06034,2025-03-01,10.39
C06034,2025-04-01,12.7
C06034,2025-05-01,13.55
C06034,2025-06-01,10.02
C06034,2025-07-01,12.27
C06034,2025-08-01,14.07
C06034,2025-09-01,10.79
C06034,2025-10-01,11.96
C06034,2025-11-01,12.4
C06034,2025-12-01,13.45
C06035,2024-01-01,7.36
C06035,2024-02-01,6.9
C06035,2024-03-01,5.95
C06035,2024-04-01,6.27
C06035,2024-05-01,6.09
C06035,2024-06-01,7.35
C06035,2024-07-01,6.96
C06035,2024-08-01,5.48
C06035,2024-09-01,7.3
C06035,2024-10-01,7.24
C06035,2024-11-01,7.24
C06035,2024-12-01,6.77
C06035,2025-01-01,5.12
C06035,2025-02-01,6.73
C06035,2025-03-01,7.57
C06035,2025-04-01,7.02
C06035,2025-05-01,6.91
C06035,2025-06-01,7.7
C06035,2025-07-01,6.47
C06035,2025-08-01,8.0
C06035,2025-09-01,6.26
C06035,2025-10-01,6.43
C06035,2025-11-01,7.05
C06035,2025-12-01,7.0
C06036,2024-01-01,12.6
C06036,2024-02-01,11.19
C06036,2024-03-01,10.03
C06036,2024-04-01,11.14
C06036,2024-05-01,11.6
C06036,2024-06-01,10.8
C06036,2024-07-01,13.23
C06036,2024-08-01,10.51
C06036,2024-09-01,10.75
C06036,2024-10-01,11.16
C06036,2024-11-01,11.89
C06036,2024-12-01,11.44
C06036,2025-01-01,11.11
C06036,2025-02-01,11.29
C06036,2025-03-01,11.21
C06036,2025-04-01,11.73
C06036,2025-05-01,10.86
C06036,2025-06-01,13.63
C06036,2025-07-01,12.11
C06036,2025-08-01,13.4
C06036,2025-09-01,11.78
C06036,2025-10-01,10.36
C06036,2025-11-01,12.14
C06036,2025-12-01,11.33
C06037,2024-01-01,8.56
C06037,2024-02-01,6.26
C06037,2024-03-01,8.24
C06037,2024-04-01,4.76
C06037,2024-05-01,6.65
C06037,2024-06-01,6.64
C06037,2024-07-01,7.96
C06037,2024-08-01,7.0
C06037,2024-09-01,7.31
C06037,2024-10-01,7.46
C06037,2024-11-01,6.79
C06037,2024-12-01,4.71
C06037,2025-01-01,7.51
C06037,2025-02-01,6.78
C06037,2025-03-01,7.84
C06037,2025-04-01,5.62
C06037,2025-05-01,7.67
C06037,2025-06-01,5.38
C06037,2025-07-01,7.34
C06037,2025-08-01,7.34
C06037,2025-09-01,7.09
C06037,2025-10-01,5.97
C06037,2025-11-01,7.73
C06037,2025-12-01,7.42
C06038,2024-01-01,12.49
C06038,2024-02-01,11.5
C06038,2024-03-01,13.59
C06038,2024-04-01,11.97
C06038,2024-05-01,12.73
C06038,2024-06-01,11.02
C06038,2024-07-01,11.31
C06038,2024-08-01,12.02
C06038,2024-09-01,13.82
C06038,2024-10-01,11.69
C06038,2024-11-01,11.6
C06038,2024-12-01,13.65
C06038,2025-01-01,12.33
C06038,2025-02-01,13.28
C06038,2025-03-01,12.32
C06038,2025-04-01,13.15
C06038,2025-05-01,10.53
C06038,2025-06-01,11.45
C06038,2025-07-01,12.65
C06038,2025-08-01,12.22
C06038,2025-09-01,11.94
C06038,2025-10-01,11.21
C06038,2025-11-01,12.14
C06038,2025-12-01,10.96
C06039,2024-01-01,6.7
C06039,2024-02-01,6.61
C06039,2024-03-01,7.03
C06039,2024-04-01,6.1
C06039,2024-05-01,4.27
C06039,2024-06-01,5.91
C06039,2024-07-01,6.52
C06039,2024-08-01,6.92
C06039,2024-09-01,7.15
C06039,2024-10-01,6.88
C06039,2024-11-01,7.41
C06039,2024-12-01,7.1
C06039,2025-01-01,8.88
C06039,2025-02-01,7.17
C06039,2025-03-01,4.53
C06039,2025-04-01,7.11
C06039,2025-05-01,6.45
C06039,2025-06-01,7.87
C06039,2025-07-01,5.93
C06039,2025-08-01,8.34
C06039,2025-09-01,6.04
C06039,2025-10-01,8.02
C06039,2025-11-01,6.56
C06039,2025-12-01,6.64
C06040,2024-01-01,11.08
C06040,2024-02-01,13.19
C06040,2024-03-01,15.01
C06040,2024-04-01,12.32
C06040,2024-05-01,12.61
C06040,2024-06-01,14.44
C06040,2024-07-01,12.66
C06040,2024-08-01,13.89
C06040,2024-09-01,11.41
C06040,2024-10-01,11.05
