customer_id,age,gender,city,plan_id
C05086,66,Female,Matadi,3
C05087,45,Male,Bukavu,2
C05088,50,Male,Likasi,2
C05089,54,Female,Kinshasa,1
C05090,26,Male,Matadi,4
C05091,35,Male,Goma,1
C05092,38,Male,Kananga,2
C05093,19,Female,Mbuji-Mayi,1
C05094,60,Male,Kisangani,2
C05095,55,Male,Kinshasa,2
C05096,57,Female,Mbuji-Mayi,4
C05097,53,Female,Lubumbashi,2
C05098,67,Male,Lubumbashi,4
C05099,60,Female,Lubumbashi,2
C05100,54,Male,Bukavu,1
C05101,32,Male,Likasi,1
C05102,45,Female,Goma,3
C05103,35,Female,Matadi,1
C05104,51,Male,Mbuji-Mayi,2
C05105,39,Female,Matadi,1
C05106,28,Female,Matadi,2
C05107,30,Male,Mbuji-Mayi,3
C05108,21,Male,Likasi,2
C05109,39,Male,Bukavu,1
C05110,24,Male,Bukavu,1
C05111,60,Male,Kananga,1
C05112,41,Male,Goma,1
C05113,21,Female,Kananga,2
C05114,45,Female,Likasi,2
C05115,32,Male,Matadi,1
C05116,18,Female,Goma,2
C05117,20,Female,Kananga,2
C05118,31,Male,Kananga,1
C05119,55,Female,Lubumbashi,2
C05120,67,Female,Bukavu,1
C05121,18,Male,Kolwezi,2
C05122,55,Female,Kananga,3
C05123,55,Female,Kinshasa,1
C05124,38,Male,Lubumbashi,2
C05125,65,Female,Matadi,2
C05126,46,Female,Kisangani,1
C05127,22,Female,Bukavu,3
C05128,66,Male,Likasi,2
C05129,27,Male,Mbuji-Mayi,2
C05130,45,Female,Likasi,2
C05131,38,Female,Lubumbashi,3
C05132,67,Male,Kinshasa,4
C05133,24,Male,Likasi,2
C05134,20,Female,Kinshasa,3
C05135,62,Male,Mbuji-Mayi,1
C05136,64,Female,Kisangani,2
C05137,37,Female,Bukavu,1
C05138,36,Male,Bukavu,1
C05139,52,Male,Kolwezi,2
C05140,21,Female,Kinshasa,3
C05141,22,Female,Mbuji-Mayi,2
C05142,18,Male,Kananga,2
C05143,21,Female,Kananga,2
C05144,29,Male,Matadi,2
C05145,44,Male,Kinshasa,1
C05146,59,Male,Goma,1
C05147,40,Male,Likasi,1
C05148,42,Male,Matadi,2
C05149,38,Female,Matadi,1
C05150,69,Male,Matadi,1
C05151,41,Male,Mbuji-Mayi,2
C05152,42,Male,Bukavu,2
C05153,62,Male,Matadi,2
C05154,63,Male,Bukavu,1
C05155,49,Male,Bukavu,2
C05156,49,Male,Kinshasa,3
C05157,22,Female,Mbuji-Mayi,3
C05158,53,Female,Bukavu,3
C05159,63,Female,Matadi,1
C05160,59,Female,Mbuji-Mayi,2
C05161,66,Male,Matadi,1
C05162,59,Female,Lubumbashi,1
C05163,56,Male,Likasi,1
C05164,33,Female,Lubumbashi,3
C05165,50,Female,Lubumbashi,2
C05166,66,Male,Kinshasa,2
C05167,38,Male,Goma,2
C05168,26,Female,Likasi,1
C05169,23,Female,Kinshasa,2
C05170,68,Female,Matadi,2
C05171,62,Female,Kinshasa,2
C05172,52,Male,Matadi,3
C05173,56,Female,Goma,1
C05174,39,Female,Bukavu,3
C05175,58,Female,Kinshasa,2
C05176,22,Female,Kolwezi,2
C05177,59,Female,Bukavu,2
C05178,40,Male,Kisangani,4
C05179,34,Male,Kinshasa,1
C05180,29,Male,Matadi,2
C05181,40,Male,Likasi,2
C05182,33,Male,Kinshasa,1
C05183,20,Female,Matadi,1
C05184,47,Male,Goma,3
C05185,39,Male,Lubumbashi,1
C05186,26,Female,Kinshasa,1
C05187,46,Male,Kananga,4
C05188,64,Male,Kisangani,3
C05189,54,Male,Kananga,1
C05190,40,Male,Bukavu,2
C05191,30,Female,Bukavu,2
C05192,49,Female,Lubumbashi,3
C05193,63,Male,Lubumbashi,3
C05194,69,Female,Bukavu,3
C05195,64,Male,Kinshasa,1
C05196,65,Female,Mbuji-Mayi,2
C05197,40,Female,Kinshasa,1
C05198,62,Female,Kisangani,1
C05199,34,Female,Bukavu,3
C05200,57,Female,Kananga,1
C05201,38,Female,Lubumbashi,2
C05202,19,Female,Kananga,3
C05203,54,Female,Bukavu,1
C05204,23,Female,Goma,1
C05205,61,Female,Bukavu,3
C05206,35,Female,Kolwezi,4
C05207,47,Male,Kisangani,3
C05208,39,Female,Kolwezi,2
C05209,50,Male,Likasi,1
C05210,47,Female,Kananga,1
C05211,34,Male,Goma,2
C05212,60,Male,Kisangani,1
C05213,49,Male,Matadi,3
C05214,59,Female,Likasi,2
C05215,68,Female,Mbuji-Mayi,2
C05216,31,Female,Kolwezi,3
C05217,27,Female,Kisangani,3
C05218,64,Male,Kisangani,2
C05219,68,Female,Kolwezi,4
C05220,53,Female,Likasi,4
C05221,51,Female,Goma,4
C05222,26,Female,Goma,3
C05223,59,Female,Lubumbashi,3
C05224,45,Female,Kinshasa,2
C05225,28,Female,Likasi,1
C05226,31,Female,Kananga,1
C05227,56,Male,Kananga,1
C05228,64,Male,Likasi,1
C05229,36,Female,Kolwezi,2
C05230,32,Female,Kananga,1
C05231,45,Female,Kananga,4
C05232,41,Female,Kinshasa,3
C05233,25,Male,Kisangani,1
C05234,60,Male,Kisangani,1
C05235,26,Female,Likasi,3
C05236,64,Male,Bukavu,3
C05237,50,Male,Kisangani,4
C05238,50,Female,Kolwezi,4
C05239,36,Female,Matadi,4
C05240,20,Female,Bukavu,2
C05241,27,Male,Kinshasa,1
C05242,57,Male,Kolwezi,3
C05243,64,Female,Goma,1
C05244,59,Female,Kinshasa,3
C05245,18,Male,Lubumbashi,2
C05246,46,Male,Kananga,3
C05247,67,Female,Mbuji-Mayi,1
C05248,51,Male,Goma,2
C05249,68,Female,Bukavu,2
C05250,30,Female,Kolwezi,4
C05251,18,Male,Goma,1
C05252,51,Male,Lubumbashi,4
C05253,46,Male,Kolwezi,3
C05254,65,Female,Mbuji-Mayi,3
C05255,64,Female,Bukavu,3
C05256,30,Female,Kinshasa,2
C05257,65,Female,Likasi,1
C05258,66,Female,Goma,1
C05259,46,Female,Mbuji-Mayi,3
C05260,56,Male,Lubumbashi,3
C05261,41,Female,Goma,1
C05262,43,Female,Matadi,2
C05263,34,Female,Matadi,2
C05264,24,Female,Bukavu,1
C05265,30,Male,Kinshasa,2
C05266,22,Female,Bukavu,1
C05267,43,Male,Bukavu,1
C05268,66,Male,Kananga,2
C05269,20,Female,Kinshasa,2
C05270,24,Female,Kananga,1
C05271,66,Male,Kolwezi,2
C05272,56,Male,Mbuji-Mayi,1
C05273,18,Female,Mbuji-Mayi,1
C05274,66,Male,Kinshasa,1
C05275,34,Female,Kinshasa,1
C05276,60,Female,Kolwezi,1
C05277,42,Male,Mbuji-Mayi,3
C05278,20,Female,Kolwezi,2
C05279,32,Female,Likasi,1
C05280,46,Female,Lubumbashi,1
C05281,60,Male,Matadi,1
C05282,49,Male,Likasi,3
C05283,43,Male,Bukavu,1
C05284,33,Female,Goma,1
C05285,42,Male,Kananga,2
C05286,45,Male,Kisangani,2
C05287,26,Male,Goma,1
C05288,18,Female,Kinshasa,2
C05289,46,Female,Lubumbashi,1
C05290,39,Male,Likasi,1
C05291,33,Male,Kisangani,2
C05292,58,Male,Kisangani,3
C05293,68,Female,Kinshasa,2
C05294,61,Male,Likasi,1
C05295,68,Female,Kisangani,2
C05296,58,Female,Likasi,1
C05297,24,Female,Kananga,3
C05298,31,Male,Kananga,2
C05299,46,Male,Kisangani,1
C05300,36,Female,Kisangani,2
C05301,36,Female,Kinshasa,2
C05302,19,Female,Likasi,1
C05303,58,Female,Mbuji-Mayi,3
C05304,62,Male,Kolwezi,3
C05305,32,Male,Kolwezi,1
C05306,20,Female,Goma,4
C05307,28,Female,Goma,2
C05308,63,Female,Kisangani,3
C05309,47,Male,Matadi,3
C05310,57,Female,Kananga,2
C05311,35,Male,Bukavu,1
C05312,68,Female,Likasi,4
C05313,65,Male,Lubumbashi,1
C05314,19,Male,Lubumbashi,1
C05315,49,Female,Kananga,1
C05316,25,Male,Goma,3
C05317,39,Male,Kinshasa,4
C05318,23,Male,Lubumbashi,1
C05319,29,Male,Kisangani,3
C05320,64,Female,Matadi,1
C05321,57,Female,Lubumbashi,4
C05322,53,Female,Kolwezi,2
C05323,32,Female,Matadi,1
C05324,45,Female,Matadi,1
C05325,69,Male,Lubumbashi,1
C05326,66,Male,Kinshasa,1
C05327,62,Male,Kinshasa,3
C05328,35,Male,Goma,1
C05329,19,Female,Kananga,4
C05330,30,Female,Kisangani,2
C05331,62,Male,Bukavu,2
C05332,32,Female,Mbuji-Mayi,1
C05333,37,Male,Bukavu,3
C05334,46,Male,Kolwezi,2
C05335,59,Female,Kinshasa,3
C05336,46,Female,Goma,4
C05337,20,Female,Kolwezi,1
C05338,36,Female,Bukavu,1
C05339,20,Female,Matadi,3
C05340,31,Female,Kananga,3
C05341,57,Female,Matadi,2
C05342,21,Male,Bukavu,1
C05343,69,Female,Lubumbashi,2
C05344,28,Male,Kananga,1
C05345,48,Male,Goma,1
C05346,60,Female,Likasi,2
C05347,49,Male,Matadi,1
C05348,44,Female,Lubumbashi,2
C05349,47,Male,Kolwezi,4
C05350,60,Male,Likasi,3
C05351,19,Male,Kolwezi,4
C05352,66,Female,Kinshasa,3
C05353,26,Male,Likasi,1
C05354,45,Male,Kananga,3
C05355,48,Male,Kinshasa,4
C05356,51,Female,Kananga,4
C05357,32,Male,Kisangani,2
C05358,65,Female,Lubumbashi,1
C05359,42,Male,Bukavu,1
C05360,53,Male,Kolwezi,1
C05361,25,Male,Bukavu,4
C05362,26,Female,Likasi,2
C05363,54,Male,Matadi,3
C05364,65,Male,Matadi,2
C05365,62,Male,Kolwezi,2
C05366,56,Male,Kinshasa,1
C05367,49,Female,Kolwezi,1
C05368,69,Male,Kisangani,2
C05369,34,Male,Kisangani,2
C05370,52,Male,Bukavu,1
C05371,54,Male,Likasi,3
C05372,36,Female,Kisangani,1
C05373,61,Male,Lubumbashi,3
C05374,46,Male,Kinshasa,1
C05375,24,Female,Kinshasa,2
C05376,45,Male,Kisangani,1
C05377,26,Male,Mbuji-Mayi,3
C05378,45,Male,Matadi,2
C05379,23,Female,Mbuji-Mayi,2
C05380,46,Male,Likasi,4
C05381,34,Female,Likasi,1
C05382,33,Female,Kananga,1
C05383,40,Female,Likasi,3
C05384,48,Female,Kananga,2
C05385,20,Female,Kinshasa,1
C05386,38,Female,Lubumbashi,2
C05387,43,Female,Goma,1
C05388,53,Male,Matadi,1
C05389,59,Male,Kananga,2
C05390,54,Female,Bukavu,3
C05391,39,Female,Lubumbashi,2
C05392,59,Female,Kolwezi,2
C05393,29,Female,Bukavu,3
C05394,59,Female,Lubumbashi,1
C05395,30,Female,Bukavu,3
C05396,28,Male,Kisangani,3
C05397,33,Male,Bukavu,1
C05398,25,Female,Kananga,1
C05399,57,Female,Lubumbashi,4
C05400,57,Female,Kolwezi,4
C05401,62,Male,Likasi,1
C05402,19,Female,Bukavu,1
C05403,47,Male,Kolwezi,1
C05404,47,Male,Lubumbashi,1
C05405,29,Male,Kolwezi,2
C05406,27,Female,Goma,2
C05407,61,Female,Goma,3
C05408,28,Male,Bukavu,1
C05409,32,Male,Bukavu,3
C05410,33,Male,Bukavu,1
C05411,34,Male,Matadi,1
C05412,43,Female,Kisangani,2
C05413,19,Male,Kolwezi,1
C05414,67,Female,Mbuji-Mayi,1
C05415,29,Male,Kinshasa,3
C05416,68,Female,Bukavu,1
C05417,43,Male,Kananga,3
C05418,40,Female,Goma,1
C05419,35,Female,Goma,1
C05420,49,Female,Likasi,2
C05421,66,Male,Kinshasa,3
C05422,55,Female,Kolwezi,2
C05423,64,Male,Lubumbashi,2
C05424,20,Female,Kinshasa,4
C05425,55,Female,Kisangani,3
C05426,20,Male,Bukavu,1
C05427,47,Female,Kananga,3
C05428,18,Female,Kolwezi,2
C05429,47,Male,Kolwezi,3
C05430,62,Female,Bukavu,2
C05431,49,Female,Kisangani,1
C05432,45,Female,Bukavu,2
C05433,38,Female,Bukavu,2
C05434,63,Male,Kinshasa,2
C05435,30,Female,Kananga,3
C05436,44,Female,Kolwezi,3
C05437,53,Female,Likasi,2
C05438,24,Female,Bukavu,2
C05439,39,Female,Matadi,2
C05440,27,Female,Lubumbashi,2
C05441,56,Female,Bukavu,4
C05442,32,Female,Bukavu,2
C05443,32,Male,Kolwezi,1
C05444,21,Male,Goma,2
C05445,49,Male,Mbuji-Mayi,2
C05446,40,Male,Lubumbashi,2
C05447,23,Female,Goma,2
C05448,41,Female,Kinshasa,1
C05449,37,Male,Matadi,1
C05450,54,Male,Mbuji-Mayi,1
C05451,37,Male,Lubumbashi,2
C05452,29,Female,Goma,1
C05453,50,Female,Kananga,3
C05454,45,Male,Kananga,1
C05455,25,Male,Kisangani,4
C05456,18,Male,Bukavu,1
C05457,54,Male,Matadi,1
C05458,39,Male,Mbuji-Mayi,2
C05459,23,Female,Lubumbashi,1
C05460,38,Male,Kananga,4
C05461,49,Female,Matadi,1
C05462,52,Male,Mbuji-Mayi,2
C05463,32,Male,Kisangani,4
C05464,22,Female,Kananga,1
C05465,63,Male,Kolwezi,1
C05466,67,Female,Kananga,1
C05467,65,Female,Likasi,2
C05468,23,Male,Kolwezi,1
C05469,42,Male,Matadi,2
C05470,63,Female,Kisangani,3
C05471,57,Female,Goma,3
C05472,46,Male,Kinshasa,1
C05473,24,Female,Bukavu,1
C05474,57,Male,Bukavu,1
C05475,30,Female,Kananga,2
C05476,55,Male,Lubumbashi,1
C05477,35,Female,Kolwezi,3
C05478,19,Female,Likasi,3
C05479,25,Male,Kananga,1
C05480,28,Female,Kisangani,2
C05481,50,Female,Kinshasa,1
C05482,55,Female,Goma,1
C05483,65,Female,Kinshasa,1
C05484,44,Female,Likasi,1
C05485,37,Female,Kinshasa,2
C05486,29,Female,Kinshasa,2
C05487,60,Male,Matadi,1
C05488,48,Female,Kisangani,4
C05489,44,Female,Kisangani,2
C05490,49,Male,Mbuji-Mayi,1
C05491,27,Female,Kananga,1
C05492,20,Female,Lubumbashi,2
C05493,62,Male,Mbuji-Mayi,4
C05494,44,Female,Kisangani,2
C05495,52,Female,Bukavu,4
C05496,48,Male,Kananga,2
C05497,32,Male,Likasi,2
C05498,33,Female,Matadi,2
C05499,30,Female,Goma,2
C05500,66,Male,Bukavu,1
C05501,52,Female,Kisangani,3
C05502,69,Male,Kananga,1
C05503,28,Male,Kisangani,2
C05504,38,Male,Kolwezi,2
C05505,68,Female,Mbuji-Mayi,2
C05506,28,Male,Goma,1
C05507,47,Male,Goma,2
C05508,65,Male,Lubumbashi,2
C05509,52,Female,Kolwezi,2
C05510,39,Female,Kinshasa,3
C05511,55,Female,Kolwezi,3
C05512,48,Male,Goma,1
C05513,31,Female,Bukavu,4
C05514,41,Female,Lubumbashi,3
C05515,67,Male,Likasi,1
C05516,66,Male,Bukavu,1
C05517,49,Female,Kananga,1
C05518,53,Female,Kinshasa,2
C05519,49,Male,Mbuji-Mayi,3
C05520,32,Female,Likasi,3
C05521,60,Male,Bukavu,3
C05522,52,Male,Kananga,1
C05523,20,Female,Kisangani,2
C05524,33,Female,Matadi,1
C05525,22,Female,Kinshasa,1
C05526,38,Female,Mbuji-Mayi,2
C05527,27,Male,Lubumbashi,1
C05528,36,Female,Kolwezi,2
C05529,42,Female,Matadi,2
C05530,21,Female,Kinshasa,3
C05531,46,Male,Likasi,1
C05532,36,Female,Kisangani,3
C05533,60,Female,Lubumbashi,4
C05534,19,Male,Goma,3
C05535,27,Male,Bukavu,3
C05536,60,Male,Bukavu,2
C05537,42,Male,Lubumbashi,2
C05538,37,Male,Goma,3
C05539,65,Female,Bukavu,3
C05540,36,Male,Kinshasa,2
C05541,40,Male,Lubumbashi,3
C05542,41,Male,Lubumbashi,2
C05543,28,Male,Likasi,1
C05544,63,Male,Goma,2
C05545,51,Male,Likasi,1
C05546,45,Male,Goma,1
C05547,22,Male,Likasi,1
C05548,22,Female,Lubumbashi,1
C05549,68,Female,Kolwezi,3
C05550,38,Female,Kolwezi,2
C05551,29,Male,Kolwezi,1
C05552,67,Male,Lubumbashi,2
C05553,21,Male,Bukavu,1
C05554,66,Female,Kisangani,2
C05555,59,Male,Mbuji-Mayi,2
C05556,37,Male,Kisangani,4
C05557,55,Male,Kolwezi,1
C05558,42,Female,Bukavu,2
C05559,31,Female,Lubumbashi,3
C05560,28,Male,Kananga,4
C05561,49,Female,Bukavu,1
C05562,28,Male,Kananga,2
C05563,35,Male,Lubumbashi,1
C05564,44,Female,Kinshasa,2
C05565,35,Female,Goma,1
C05566,40,Female,Mbuji-Mayi,3
C05567,28,Female,Kisangani,1
C05568,38,Male,Likasi,2
C05569,61,Male,Likasi,2
C05570,22,Female,Goma,4
C05571,40,Female,Bukavu,2
C05572,58,Male,Likasi,1
C05573,42,Male,Matadi,1
C05574,58,Male,Likasi,1
C05575,27,Male,Lubumbashi,3
C05576,39,Female,Goma,2
C05577,36,Female,Mbuji-Mayi,2
C05578,18,Female,Goma,1
C05579,24,Male,Mbuji-Mayi,3
C05580,21,Male,Matadi,2
C05581,18,Female,Likasi,4
C05582,32,Female,Goma,2
C05583,57,Female,Kananga,1
C05584,29,Male,Kolwezi,1
C05585,39,Female,Matadi,1
C05586,39,Male,Bukavu,3
C05587,67,Female,Kananga,3
C05588,64,Female,Mbuji-Mayi,1
C05589,34,Female,Goma,1
C05590,46,Male,Mbuji-Mayi,1
C05591,63,Male,Mbuji-Mayi,4
C05592,31,Male,Matadi,1
C05593,67,Male,Kananga,1
C05594,37,Male,Goma,1
C05595,67,Male,Likasi,2
C05596,65,Female,Kinshasa,3
C05597,50,Male,Kisangani,3
C05598,60,Female,Kisangani,1
C05599,32,Male,Matadi,2
C05600,29,Female,Bukavu,1
C05601,57,Female,Lubumbashi,4
C05602,37,Male,Kinshasa,1
C05603,47,Female,Goma,1
C05604,55,Male,Kisangani,2
C05605,20,Male,Bukavu,1
C05606,45,Male,Lubumbashi,1
C05607,43,Male,Kananga,2
C05608,47,Female,Goma,3
C05609,30,Male,Mbuji-Mayi,2
C05610,30,Female,Bukavu,2
C05611,19,Female,Goma,2
C05612,54,Female,Kinshasa,2
C05613,66,Male,Mbuji-Mayi,2
C05614,55,Female,Kinshasa,2
C05615,19,Male,Kolwezi,1
C05616,53,Female,Kisangani,1
C05617,43,Male,Lubumbashi,2
C05618,28,Male,Bukavu,2
C05619,25,Male,Mbuji-Mayi,3
C05620,61,Male,Kisangani,1
C05621,57,Female,Matadi,1
C05622,60,Female,Kinshasa,1
C05623,39,Male,Kolwezi,1
C05624,37,Female,Kinshasa,3
C05625,25,Male,Goma,2
C05626,46,Male,Kananga,3
C05627,57,Female,Kolwezi,2
C05628,43,Male,Kolwezi,3
C05629,47,Male,Lubumbashi,4
C05630,34,Male,Bukavu,2
C05631,37,Male,Matadi,3
C05632,69,Male,Matadi,2
C05633,33,Female,Lubumbashi,4
C05634,63,Female,Kinshasa,3
C05635,60,Female,Likasi,4
C05636,24,Male,Kisangani,2
C05637,33,Male,Likasi,3
C05638,62,Male,Goma,2
C05639,64,Male,Matadi,1
C05640,65,Male,Bukavu,1
C05641,44,Male,Kananga,3
C05642,40,Female,Kinshasa,1
C05643,41,Male,Bukavu,2
C05644,26,Female,Bukavu,1
C05645,52,Male,Mbuji-Mayi,1
C05646,68,Female,Kolwezi,3
C05647,37,Male,Kisangani,3
C05648,54,Female,Kolwezi,2
C05649,59,Female,Bukavu,1
C05650,34,Male,Lubumbashi,2
C05651,64,Male,Likasi,2
C05652,48,Female,Mbuji-Mayi,1
C05653,25,Male,Kolwezi,1
C05654,32,Male,Goma,2
C05655,48,Male,Kananga,1
C05656,47,Female,Kananga,2
C05657,63,Male,Kisangani,1
C05658,37,Female,Goma,2
C05659,56,Female,Kolwezi,1
C05660,29,Male,Kolwezi,4
C05661,66,Female,Bukavu,2
C05662,34,Male,Kolwezi,1
C05663,59,Male,Goma,2
C05664,47,Female,Kananga,3
C05665,46,Female,Bukavu,3
C05666,36,Female,Kinshasa,3
C05667,63,Female,Goma,1
C05668,28,Female,Lubumbashi,2
C05669,51,Male,Kolwezi,3
C05670,67,Female,Kananga,2
C05671,24,Male,Likasi,3
C05672,61,Male,Kolwezi,1
C05673,51,Female,Lubumbashi,1
C05674,37,Female,Kananga,3
C05675,67,Female,Kisangani,2
C05676,55,Female,Kolwezi,1
C05677,41,Female,Bukavu,1
C05678,27,Male,Mbuji-Mayi,3
C05679,49,Male,Goma,1
C05680,69,Male,Lubumbashi,1
C05681,32,Female,Kolwezi,1
C05682,54,Female,Kinshasa,4
C05683,37,Male,Likasi,4
C05684,20,Female,Kananga,2
C05685,54,Female,Lubumbashi,2
C05686,57,Female,Goma,1
C05687,25,Male,Kolwezi,1
C05688,57,Female,Kinshasa,3
C05689,61,Male,Kananga,1
C05690,40,Female,Goma,2
C05691,57,Female,Kananga,2
C05692,28,Male,Goma,1
C05693,63,Female,Kolwezi,2
C05694,25,Female,Mbuji-Mayi,2
C05695,46,Female,Matadi,3
C05696,47,Male,Bukavu,1
C05697,27,Female,Mbuji-Mayi,1
C05698,56,Female,Matadi,2
C05699,45,Female,Kolwezi,4
C05700,66,Female,Kolwezi,1
C05701,53,Female,Kolwezi,4
C05702,30,Male,Matadi,3
C05703,49,Male,Kinshasa,3
C05704,53,Female,Lubumbashi,1
C05705,54,Female,Matadi,1
C05706,43,Male,Likasi,1
C05707,39,Female,Lubumbashi,1
C05708,21,Female,Likasi,4
C05709,48,Female,Goma,1
C05710,35,Female,Bukavu,2
C05711,55,Female,Bukavu,1
C05712,41,Female,Bukavu,3
C05713,40,Female,Kisangani,1
C05714,39,Female,Matadi,1
C05715,19,Male,Kinshasa,1
C05716,48,Male,Goma,3
C05717,28,Female,Kolwezi,1
C05718,45,Female,Matadi,1
C05719,63,Female,Likasi,1
C05720,49,Female,Likasi,4
C05721,22,Male,Lubumbashi,2
C05722,55,Male,Kolwezi,3
C05723,27,Male,Kisangani,2
C05724,57,Male,Likasi,1
C05725,63,Female,Bukavu,2
C05726,41,Female,Lubumbashi,1
C05727,52,Female,Mbuji-Mayi,2
C05728,61,Male,Kananga,2
C05729,65,Female,Lubumbashi,2
C05730,40,Female,Lubumbashi,1
C05731,34,Male,Likasi,1
C05732,18,Male,Matadi,3
C05733,48,Male,Kolwezi,3
C05734,48,Male,Mbuji-Mayi,1
C05735,59,Male,Bukavu,1
C05736,59,Female,Matadi,3
C05737,51,Female,Goma,3
C05738,26,Male,Likasi,4
C05739,39,Female,Kolwezi,1
C05740,30,Female,Kinshasa,2
C05741,42,Female,Bukavu,1
C05742,65,Female,Matadi,2
C05743,35,Male,Bukavu,1
C05744,68,Female,Kolwezi,1
C05745,29,Female,Goma,1
C05746,57,Female,Goma,2
C05747,34,Male,Bukavu,2
C05748,32,Female,Goma,2
C05749,59,Male,Matadi,3
C05750,32,Male,Bukavu,3
C05751,32,Male,Matadi,2
C05752,56,Male,Goma,4
C05753,30,Female,Kisangani,2
C05754,34,Male,Kananga,1
C05755,49,Male,Kinshasa,4
C05756,26,Male,Likasi,1
C05757,57,Male,Kolwezi,2
C05758,37,Male,Kinshasa,1
C05759,43,Female,Matadi,2
C05760,44,Male,Kananga,2
C05761,38,Female,Kananga,1
C05762,35,Female,Kisangani,2
C05763,30,Male,Mbuji-Mayi,3
C05764,33,Female,Mbuji-Mayi,1
C05765,26,Female,Matadi,1
C05766,29,Female,Kananga,1
C05767,61,Male,Kisangani,3
C05768,55,Male,Likasi,3
C05769,36,Male,Likasi,3
C05770,24,Male,Kinshasa,1
C05771,52,Male,Bukavu,1
C05772,65,Male,Kolwezi,1
C05773,35,Male,Kisangani,1
C05774,33,Female,Bukavu,2
C05775,56,Female,Goma,4
C05776,21,Male,Likasi,1
C05777,42,Female,Matadi,4
C05778,49,Male,Kisangani,1
C05779,57,Male,Kananga,4
C05780,30,Male,Lubumbashi,1
C05781,62,Female,Lubumbashi,4
C05782,34,Male,Likasi,1
C05783,66,Male,Kisangani,4
C05784,54,Male,Bukavu,1
C05785,23,Male,Bukavu,1
C05786,36,Female,Kisangani,2
C05787,30,Male,Kolwezi,1
C05788,43,Female,Likasi,2
C05789,31,Female,Goma,4
C05790,48,Male,Kinshasa,2
C05791,21,Male,Kisangani,3
C05792,56,Female,Kolwezi,1
C05793,25,Female,Lubumbashi,2
C05794,42,Female,Bukavu,2
C05795,30,Female,Matadi,3
C05796,49,Male,Likasi,1
C05797,55,Female,Bukavu,2
C05798,55,Female,Goma,1
C05799,45,Female,Kolwezi,1
C05800,47,Female,Lubumbashi,1
C05801,20,Male,Goma,1
C05802,45,Male,Kinshasa,1
C05803,20,Male,Mbuji-Mayi,1
C05804,62,Female,Matadi,3
C05805,51,Female,Kinshasa,1
C05806,33,Male,Likasi,3
C05807,39,Male,Bukavu,1
C05808,49,Female,Kananga,1
C05809,55,Male,Kananga,2
C05810,25,Female,Lubumbashi,2
C05811,25,Female,Kisangani,2
C05812,23,Female,Bukavu,2
C05813,31,Female,Kananga,1
C05814,49,Female,Kolwezi,2
C05815,52,Female,Mbuji-Mayi,2
C05816,27,Male,Lubumbashi,1
C05817,20,Male,Matadi,3
C05818,29,Male,Kinshasa,3
C05819,66,Female,Kinshasa,1
C05820,48,Male,Kananga,3
C05821,46,Female,Lubumbashi,4
C05822,22,Female,Kananga,2
C05823,69,Female,Kinshasa,1
C05824,42,Female,Likasi,4
C05825,58,Male,Goma,1
C05826,48,Male,Bukavu,1
C05827,38,Male,Lubumbashi,1
C05828,37,Female,Kolwezi,3
C05829,56,Male,Kananga,4
C05830,39,Male,Kananga,2
C05831,21,Male,Kisangani,4
C05832,30,Female,Mbuji-Mayi,1
C05833,62,Male,Matadi,1
C05834,59,Female,Kananga,2
C05835,67,Male,Kolwezi,4
C05836,66,Female,Matadi,2
C05837,37,Male,Mbuji-Mayi,1
C05838,69,Male,Kisangani,1
C05839,30,Male,Kananga,1
C05840,34,Female,Matadi,1
C05841,53,Male,Matadi,1
C05842,50,Male,Likasi,4
C05843,18,Female,Matadi,2
C05844,32,Female,Kinshasa,2
C05845,30,Female,Mbuji-Mayi,1
C05846,34,Female,Kolwezi,1
C05847,41,Male,Kisangani,2
C05848,25,Male,Mbuji-Mayi,3
C05849,67,Female,Goma,2
C05850,44,Male,Kinshasa,3
C05851,62,Female,Kisangani,3
C05852,40,Male,Goma,1
C05853,63,Female,Matadi,1
C05854,25,Male,Mbuji-Mayi,2
C05855,25,Female,Kolwezi,2
C05856,43,Female,Kisangani,1
C05857,64,Male,Bukavu,2
C05858,30,Male,Goma,2
C05859,56,Male,Likasi,4
C05860,54,Female,Kinshasa,1
C05861,66,Male,Kinshasa,1
C05862,45,Female,Likasi,2
C05863,42,Male,Kinshasa,2
C05864,33,Male,Lubumbashi,2
C05865,19,Female,Lubumbashi,4
C05866,35,Female,Kisangani,3
C05867,34,Male,Bukavu,2
C05868,47,Female,Kolwezi,1
C05869,56,Female,Matadi,2
C05870,30,Male,Lubumbashi,2
C05871,49,Female,Goma,3
C05872,67,Male,Likasi,4
C05873,46,Male,Mbuji-Mayi,2
C05874,63,Female,Bukavu,2
C05875,47,Male,Kolwezi,1
C05876,35,Female,Goma,1
C05877,30,Male,Bukavu,1
C05878,60,Female,Likasi,1
C05879,38,Female,Goma,2
C05880,47,Female,Likasi,1
C05881,38,Female,Kolwezi,2
C05882,65,Female,Kinshasa,2
C05883,34,Male,Matadi,2
C05884,57,Male,Matadi,2
C05885,36,Female,Kananga,1
C05886,69,Male,Lubumbashi,4
C05887,32,Female,Kisangani,1
C05888,26,Female,Mbuji-Mayi,4
C05889,69,Male,Likasi,1
C05890,27,Male,Kananga,2
C05891,61,Female,Kananga,1
C05892,48,Female,Kananga,1
C05893,40,Female,Likasi,2
C05894,69,Female,Kolwezi,3
