customer_id,month,data_gb,call_minutes,sms
C04087,2024-05-01,38.34,622.0,194.0
C04087,2024-06-01,44.61,471.0,151.0
C04087,2024-07-01,46.53,531.0,167.0
C04087,2024-08-01,20.14,431.0,171.0
C04087,2024-09-01,27.37,400.0,163.0
C04087,2024-10-01,17.5,520.0,167.0
C04087,2024-11-01,45.81,491.0,121.0
C04087,2024-12-01,33.87,574.0,141.0
C04087,2025-01-01,36.9,595.0,163.0
C04087,2025-02-01,44.85,566.0,162.0
C04087,2025-03-01,22.68,476.0,130.0
C04087,2025-04-01,34.65,487.0,198.0
C04087,2025-05-01,58.43,488.0,91.0
C04087,2025-06-01,32.16,552.0,161.0
C04087,2025-07-01,39.96,530.0,134.0
C04087,2025-08-01,31.0,451.0,114.0
C04087,2025-09-01,62.04,273.0,139.0
C04087,2025-10-01,46.28,535.0,112.0
C04087,2025-11-01,34.42,593.0,129.0
C04087,2025-12-01,57.84,556.0,109.0
C04088,2024-01-01,7.26,112.0,57.0
C04088,2024-02-01,2.98,117.0,66.0
C04088,2024-03-01,6.47,104.0,39.0
C04088,2024-04-01,3.81,67.0,48.0
C04088,2024-05-01,4.63,81.0,61.0
C04088,2024-06-01,8.38,78.0,22.0
C04088,2024-07-01,4.64,83.0,55.0
C04088,2024-08-01,0.96,123.0,53.0
C04088,2024-09-01,3.29,129.0,49.0
C04088,2024-10-01,3.07,82.0,57.0
C04088,2024-11-01,4.05,113.0,41.0
C04088,2024-12-01,5.56,81.0,51.0
C04088,2025-01-01,3.16,94.0,51.0
C04088,2025-02-01,7.13,96.0,49.0
C04088,2025-03-01,5.39,80.0,42.0
C04088,2025-04-01,5.19,60.0,51.0
C04088,2025-05-01,6.26,96.0,44.0
C04088,2025-06-01,1.1,82.0,49.0
C04088,2025-07-01,4.62,91.0,57.0
C04088,2025-08-01,7.11,83.0,40.0
C04088,2025-09-01,2.94,79.0,56.0
C04088,2025-10-01,2.4,100.0,54.0
C04088,2025-11-01,8.17,88.0,53.0
C04088,2025-12-01,5.24,72.0,52.0
C04089,2024-01-01,7.14,106.0,49.0
C04089,2024-02-01,1.57,75.0,59.0
C04089,2024-03-01,7.21,110.0,64.0
C04089,2024-04-01,4.4,72.0,38.0
C04089,2024-05-01,5.42,126.0,41.0
C04089,2024-06-01,2.89,103.0,70.0
C04089,2024-07-01,5.09,102.0,45.0
C04089,2024-08-01,5.46,83.0,55.0
C04089,2024-09-01,3.64,115.0,49.0
C04089,2024-10-01,3.34,97.0,56.0
C04089,2024-11-01,6.85,111.0,46.0
C04089,2024-12-01,6.25,95.0,53.0
C04089,2025-01-01,9.14,68.0,46.0
C04089,2025-02-01,6.84,124.0,50.0
C04089,2025-03-01,3.9,126.0,52.0
C04089,2025-04-01,6.13,85.0,43.0
C04089,2025-05-01,3.77,84.0,60.0
C04089,2025-06-01,3.64,110.0,30.0
C04089,2025-07-01,4.98,102.0,61.0
C04089,2025-08-01,7.18,118.0,51.0
C04089,2025-09-01,6.71,120.0,52.0
C04089,2025-10-01,4.28,99.0,28.0
C04089,2025-11-01,3.31,122.0,62.0
C04089,2025-12-01,4.6,108.0,60.0
C04090,2024-01-01,6.62,81.0,59.0
C04090,2024-02-01,5.83,67.0,44.0
C04090,2024-03-01,3.2,75.0,52.0
C04090,2024-04-01,5.59,85.0,39.0
C04090,2024-05-01,5.16,122.0,51.0
C04090,2024-06-01,4.87,127.0,35.0
C04090,2024-07-01,3.72,110.0,64.0
C04090,2024-08-01,7.13,109.0,44.0
C04090,2024-09-01,3.27,114.0,63.0
C04090,2024-10-01,7.36,112.0,57.0
C04090,2024-11-01,7.39,106.0,44.0
C04090,2024-12-01,7.59,94.0,44.0
C04090,2025-01-01,7.08,112.0,49.0
C04090,2025-02-01,0.48,93.0,72.0
C04090,2025-03-01,5.32,75.0,50.0
C04090,2025-04-01,0.57,101.0,58.0
C04090,2025-05-01,2.86,84.0,44.0
C04090,2025-06-01,5.54,103.0,20.0
C04090,2025-07-01,3.41,107.0,47.0
C04090,2025-08-01,3.61,104.0,67.0
C04090,2025-09-01,5.77,117.0,56.0
C04090,2025-10-01,4.29,139.0,62.0
C04090,2025-11-01,5.28,51.0,56.0
C04090,2025-12-01,6.18,122.0,61.0
C04091,2024-01-01,17.53,315.0,81.0
C04091,2024-02-01,8.0,214.0,117.0
C04091,2024-03-01,13.33,298.0,102.0
C04091,2024-04-01,9.93,263.0,113.0
C04091,2024-05-01,16.52,277.0,77.0
C04091,2024-06-01,23.44,244.0,115.0
C04091,2024-07-01,9.65,236.0,68.0
C04091,2024-08-01,21.16,316.0,108.0
C04091,2024-09-01,21.82,288.0,55.0
C04091,2024-10-01,22.71,247.0,69.0
C04091,2024-11-01,13.91,360.0,107.0
C04091,2024-12-01,19.39,268.0,136.0
C04091,2025-01-01,14.77,329.0,101.0
C04091,2025-02-01,9.22,202.0,69.0
C04091,2025-03-01,13.5,171.0,122.0
C04091,2025-04-01,15.33,302.0,71.0
C04091,2025-05-01,17.32,204.0,131.0
C04091,2025-06-01,8.86,345.0,92.0
C04091,2025-07-01,15.67,294.0,132.0
C04091,2025-08-01,8.82,205.0,93.0
C04091,2025-09-01,12.94,318.0,100.0
C04091,2025-10-01,14.9,261.0,107.0
C04091,2025-11-01,11.85,293.0,82.0
C04091,2025-12-01,5.55,144.0,108.0
C04092,2024-01-01,86.13,1037.0,171.0
C04092,2024-02-01,61.26,764.0,223.0
C04092,2024-03-01,82.91,944.0,223.0
C04092,2024-04-01,85.43,1039.0,191.0
C04092,2024-05-01,85.97,1167.0,231.0
C04092,2024-06-01,46.44,929.0,246.0
C04092,2024-07-01,85.52,876.0,244.0
C04092,2024-08-01,69.41,926.0,211.0
C04092,2024-09-01,58.64,1029.0,176.0
C04092,2024-10-01,84.77,782.0,175.0
C04092,2024-11-01,84.84,995.0,200.0
C04092,2024-12-01,79.44,936.0,160.0
C04092,2025-01-01,83.79,1054.0,216.0
C04092,2025-02-01,79.69,1063.0,208.0
C04092,2025-03-01,85.22,1121.0,183.0
C04092,2025-04-01,110.37,873.0,225.0
C04092,2025-05-01,90.49,905.0,259.0
C04092,2025-06-01,89.73,957.0,230.0
C04092,2025-07-01,68.46,1034.0,238.0
C04092,2025-08-01,68.68,853.0,228.0
C04092,2025-09-01,88.87,1112.0,225.0
C04092,2025-10-01,78.3,1047.0,211.0
C04092,2025-11-01,65.87,1009.0,223.0
C04092,2025-12-01,95.23,808.0,217.0
C04093,2024-01-01,4.32,89.0,62.0
C04093,2024-02-01,5.52,97.0,74.0
C04093,2024-03-01,3.84,92.0,51.0
C04093,2024-04-01,5.48,108.0,31.0
C04093,2024-05-01,7.43,122.0,34.0
C04093,2024-06-01,3.18,88.0,35.0
C04093,2024-07-01,7.25,65.0,62.0
C04093,2024-08-01,7.52,132.0,54.0
C04093,2024-09-01,7.04,86.0,44.0
C04093,2024-10-01,5.14,108.0,37.0
C04093,2024-11-01,3.58,134.0,49.0
C04093,2024-12-01,6.32,62.0,55.0
C04093,2025-01-01,9.69,95.0,44.0
C04093,2025-02-01,8.89,104.0,60.0
C04093,2025-03-01,5.51,118.0,48.0
C04093,2025-04-01,4.0,120.0,53.0
C04093,2025-05-01,1.69,93.0,43.0
C04093,2025-06-01,4.91,71.0,50.0
C04093,2025-07-01,5.31,80.0,61.0
C04093,2025-08-01,2.12,136.0,34.0
C04093,2025-09-01,5.43,113.0,79.0
C04093,2025-10-01,4.4,131.0,58.0
C04093,2025-11-01,8.82,99.0,42.0
C04093,2025-12-01,7.55,118.0,49.0
C04094,2024-01-01,30.84,220.0,90.0
C04094,2024-02-01,19.03,187.0,109.0
C04094,2024-03-01,12.68,257.0,87.0
C04094,2024-04-01,13.39,273.0,78.0
C04094,2024-05-01,22.03,214.0,91.0
C04094,2024-06-01,20.22,165.0,119.0
C04094,2024-07-01,14.37,313.0,54.0
C04094,2024-08-01,11.23,263.0,83.0
C04094,2024-09-01,17.07,266.0,82.0
C04094,2024-10-01,18.96,189.0,123.0
C04094,2024-11-01,18.5,269.0,104.0
C04094,2024-12-01,15.84,231.0,95.0
C04094,2025-01-01,15.74,262.0,106.0
C04094,2025-02-01,15.33,282.0,83.0
C04094,2025-03-01,3.69,258.0,81.0
C04094,2025-04-01,16.64,245.0,81.0
C04094,2025-05-01,22.59,258.0,108.0
C04094,2025-06-01,16.88,235.0,97.0
C04094,2025-07-01,6.83,227.0,83.0
C04094,2025-08-01,15.96,234.0,86.0
C04094,2025-09-01,17.46,256.0,99.0
C04094,2025-10-01,9.8,295.0,120.0
C04094,2025-11-01,15.16,250.0,115.0
C04094,2025-12-01,14.61,351.0,97.0
C04095,2024-01-01,5.51,107.0,77.0
C04095,2024-02-01,3.42,83.0,42.0
C04095,2024-03-01,5.53,90.0,52.0
C04095,2024-04-01,8.19,113.0,51.0
C04095,2024-05-01,8.3,126.0,76.0
C04095,2024-06-01,4.8,111.0,56.0
C04095,2024-07-01,5.94,107.0,50.0
C04095,2024-08-01,5.23,146.0,57.0
C04095,2024-09-01,1.49,110.0,45.0
C04095,2024-10-01,4.75,96.0,54.0
C04095,2024-11-01,6.46,94.0,66.0
C04095,2024-12-01,4.82,94.0,55.0
C04095,2025-01-01,6.06,108.0,54.0
C04095,2025-02-01,4.63,131.0,33.0
C04095,2025-03-01,5.48,77.0,52.0
C04095,2025-04-01,8.04,80.0,46.0
C04095,2025-05-01,4.03,63.0,60.0
C04095,2025-06-01,6.01,97.0,40.0
C04095,2025-07-01,5.69,89.0,44.0
C04095,2025-08-01,2.59,121.0,55.0
C04095,2025-09-01,6.27,115.0,54.0
C04095,2025-10-01,6.81,102.0,71.0
C04095,2025-11-01,5.9,114.0,39.0
C04095,2025-12-01,2.77,118.0,53.0
C04096,2024-01-01,48.89,484.0,135.0
C04096,2024-02-01,24.61,505.0,139.0
C04096,2024-03-01,34.65,460.0,136.0
C04096,2024-04-01,39.65,504.0,150.0
C04096,2024-05-01,28.84,412.0,170.0
C04096,2024-06-01,45.6,413.0,141.0
C04096,2024-07-01,53.2,560.0,110.0
C04096,2024-08-01,36.43,520.0,154.0
C04096,2024-09-01,15.74,594.0,110.0
C04096,2024-10-01,43.96,423.0,131.0
C04096,2024-11-01,24.69,409.0,133.0
C04096,2024-12-01,43.73,536.0,123.0
C04096,2025-01-01,47.45,430.0,129.0
C04096,2025-02-01,31.02,507.0,169.0
C04096,2025-03-01,43.82,384.0,120.0
C04096,2025-04-01,34.31,515.0,100.0
C04096,2025-05-01,43.89,446.0,199.0
C04096,2025-06-01,35.98,608.0,191.0
C04096,2025-07-01,34.24,589.0,168.0
C04096,2025-08-01,32.79,472.0,138.0
C04096,2025-09-01,35.88,406.0,148.0
C04096,2025-10-01,26.49,256.0,178.0
C04096,2025-11-01,38.64,535.0,111.0
C04096,2025-12-01,39.84,479.0,152.0
C04097,2024-01-01,4.43,125.0,62.0
C04097,2024-02-01,5.95,83.0,47.0
C04097,2024-03-01,5.91,76.0,70.0
C04097,2024-04-01,0.42,137.0,53.0
C04097,2024-05-01,6.15,124.0,41.0
C04097,2024-06-01,4.2,109.0,48.0
C04097,2024-07-01,5.0,108.0,34.0
C04097,2024-08-01,3.6,71.0,42.0
C04097,2024-09-01,5.22,102.0,43.0
C04097,2024-10-01,8.67,126.0,45.0
C04097,2024-11-01,5.78,89.0,52.0
C04097,2024-12-01,6.97,99.0,44.0
C04097,2025-01-01,3.8,108.0,62.0
C04097,2025-02-01,4.49,69.0,53.0
C04097,2025-03-01,2.33,92.0,68.0
C04097,2025-04-01,6.75,92.0,54.0
C04097,2025-05-01,6.03,101.0,52.0
C04097,2025-06-01,4.13,94.0,51.0
C04097,2025-07-01,2.09,97.0,57.0
C04097,2025-08-01,3.23,130.0,61.0
C04097,2025-09-01,6.02,102.0,44.0
C04097,2025-10-01,5.09,100.0,45.0
C04097,2025-11-01,4.01,70.0,36.0
C04097,2025-12-01,5.19,72.0,51.0
C04098,2024-01-01,5.74,82.0,59.0
C04098,2024-02-01,6.86,97.0,37.0
C04098,2024-03-01,4.08,58.0,60.0
C04098,2024-04-01,5.38,56.0,67.0
C04098,2024-05-01,4.8,81.0,55.0
C04098,2024-06-01,1.95,71.0,40.0
C04098,2024-07-01,2.05,126.0,60.0
C04098,2024-08-01,7.08,77.0,65.0
C04098,2024-09-01,5.26,135.0,52.0
C04098,2024-10-01,7.06,132.0,58.0
C04098,2024-11-01,4.27,119.0,59.0
C04098,2024-12-01,2.75,97.0,56.0
C04098,2025-01-01,8.32,103.0,69.0
C04098,2025-02-01,4.26,102.0,46.0
C04098,2025-03-01,4.39,111.0,44.0
C04098,2025-04-01,3.33,96.0,57.0
C04098,2025-05-01,10.28,104.0,56.0
C04098,2025-06-01,5.05,98.0,50.0
C04098,2025-07-01,7.03,84.0,46.0
C04098,2025-08-01,4.27,114.0,55.0
C04098,2025-09-01,6.14,86.0,51.0
C04098,2025-10-01,7.58,106.0,57.0
C04098,2025-11-01,7.16,81.0,58.0
C04098,2025-12-01,1.19,94.0,47.0
C04099,2024-01-01,5.27,91.0,43.0
C04099,2024-02-01,4.66,112.0,58.0
C04099,2024-03-01,3.57,84.0,40.0
C04099,2024-04-01,3.77,73.0,36.0
C04099,2024-05-01,8.42,101.0,59.0
C04099,2024-06-01,4.73,93.0,58.0
C04099,2024-07-01,5.84,105.0,32.0
C04099,2024-08-01,1.93,100.0,59.0
C04099,2024-09-01,6.43,79.0,38.0
C04099,2024-10-01,4.77,79.0,52.0
C04099,2024-11-01,6.04,114.0,36.0
C04099,2024-12-01,5.65,115.0,52.0
C04099,2025-01-01,6.82,96.0,60.0
C04099,2025-02-01,5.78,94.0,54.0
C04099,2025-03-01,8.74,57.0,49.0
C04099,2025-04-01,2.58,99.0,61.0
C04099,2025-05-01,9.11,87.0,39.0
C04099,2025-06-01,4.5,103.0,52.0
C04099,2025-07-01,4.74,108.0,59.0
C04099,2025-08-01,3.98,100.0,50.0
C04099,2025-09-01,8.53,110.0,41.0
C04099,2025-10-01,0.0,119.0,62.0
C04099,2025-11-01,6.86,88.0,61.0
C04099,2025-12-01,0.0,71.0,41.0
C04100,2024-01-01,3.08,264.0,126.0
C04100,2024-02-01,24.67,175.0,117.0
C04100,2024-03-01,14.37,155.0,114.0
C04100,2024-04-01,14.11,171.0,88.0
C04100,2024-05-01,6.72,248.0,125.0
C04100,2024-06-01,23.87,240.0,120.0
C04100,2024-07-01,11.46,210.0,89.0
C04100,2024-08-01,13.03,231.0,98.0
C04100,2024-09-01,16.14,246.0,96.0
C04100,2024-10-01,19.3,304.0,116.0
C04100,2024-11-01,17.22,188.0,128.0
C04100,2024-12-01,12.81,230.0,143.0
C04100,2025-01-01,14.18,253.0,83.0
C04100,2025-02-01,8.9,237.0,110.0
C04100,2025-03-01,16.61,222.0,122.0
C04100,2025-04-01,19.39,255.0,100.0
C04100,2025-05-01,13.75,156.0,91.0
C04100,2025-06-01,14.82,308.0,124.0
C04100,2025-07-01,19.65,235.0,112.0
C04100,2025-08-01,10.58,223.0,119.0
C04100,2025-09-01,12.05,246.0,82.0
C04100,2025-10-01,7.27,254.0,101.0
C04100,2025-11-01,11.51,278.0,96.0
C04100,2025-12-01,26.85,297.0,82.0
C04101,2024-01-01,53.85,526.0,131.0
C04101,2024-02-01,50.04,424.0,180.0
C04101,2024-03-01,9.14,471.0,147.0
C04101,2024-04-01,29.01,722.0,193.0
C04101,2024-05-01,35.08,644.0,115.0
C04101,2024-06-01,45.72,557.0,118.0
C04101,2024-07-01,32.34,541.0,174.0
C04101,2024-08-01,19.93,542.0,146.0
C04101,2024-09-01,35.24,433.0,147.0
C04101,2024-10-01,55.63,480.0,124.0
C04101,2024-11-01,2.43,571.0,173.0
C04101,2024-12-01,34.84,471.0,149.0
C04101,2025-01-01,35.47,532.0,130.0
C04101,2025-02-01,27.42,594.0,163.0
C04101,2025-03-01,26.89,450.0,155.0
C04101,2025-04-01,36.78,509.0,129.0
C04101,2025-05-01,35.19,514.0,116.0
C04101,2025-06-01,24.42,560.0,127.0
C04101,2025-07-01,31.2,494.0,199.0
C04101,2025-08-01,19.3,471.0,149.0
C04101,2025-09-01,22.53,515.0,114.0
C04101,2025-10-01,37.76,560.0,115.0
C04101,2025-11-01,36.25,544.0,195.0
C04101,2025-12-01,22.43,530.0,176.0
C04102,2024-01-01,20.55,199.0,116.0
C04102,2024-02-01,14.47,248.0,106.0
C04102,2024-03-01,15.79,284.0,95.0
C04102,2024-04-01,2.75,169.0,78.0
C04102,2024-05-01,16.03,218.0,91.0
C04102,2024-06-01,13.99,298.0,51.0
C04102,2024-07-01,17.47,170.0,147.0
C04102,2024-08-01,16.92,285.0,107.0
C04102,2024-09-01,14.81,200.0,134.0
C04102,2024-10-01,21.14,233.0,95.0
C04102,2024-11-01,11.37,192.0,132.0
C04102,2024-12-01,3.52,240.0,107.0
C04102,2025-01-01,11.11,259.0,98.0
C04102,2025-02-01,11.22,281.0,135.0
C04102,2025-03-01,12.3,381.0,87.0
C04102,2025-04-01,16.16,197.0,99.0
C04102,2025-05-01,13.71,300.0,110.0
C04102,2025-06-01,11.41,261.0,87.0
C04102,2025-07-01,15.14,294.0,100.0
C04102,2025-08-01,14.74,198.0,137.0
C04102,2025-09-01,14.78,253.0,89.0
C04102,2025-10-01,8.91,182.0,102.0
C04102,2025-11-01,15.39,286.0,68.0
C04102,2025-12-01,16.13,214.0,116.0
C04103,2024-01-01,5.65,109.0,48.0
C04103,2024-02-01,5.95,104.0,54.0
C04103,2024-03-01,3.32,87.0,60.0
C04103,2024-04-01,4.8,80.0,52.0
C04103,2024-05-01,6.71,105.0,50.0
C04103,2024-06-01,8.58,92.0,64.0
C04103,2024-07-01,8.18,123.0,60.0
C04103,2024-08-01,3.68,112.0,62.0
C04103,2024-09-01,5.09,117.0,44.0
C04103,2024-10-01,7.88,106.0,63.0
C04103,2024-11-01,6.82,117.0,49.0
C04103,2024-12-01,5.05,100.0,62.0
C04103,2025-01-01,6.27,106.0,31.0
C04103,2025-02-01,6.43,104.0,56.0
C04103,2025-03-01,4.07,87.0,58.0
C04103,2025-04-01,3.64,104.0,60.0
C04103,2025-05-01,8.2,91.0,47.0
C04103,2025-06-01,5.47,119.0,55.0
C04103,2025-07-01,6.26,84.0,71.0
C04103,2025-08-01,7.9,135.0,54.0
C04103,2025-09-01,4.84,98.0,53.0
C04103,2025-10-01,6.73,122.0,57.0
C04103,2025-11-01,1.29,108.0,44.0
C04103,2025-12-01,5.3,96.0,51.0
C04104,2024-01-01,19.02,217.0,97.0
C04104,2024-02-01,18.12,252.0,77.0
C04104,2024-03-01,20.89,288.0,86.0
C04104,2024-04-01,17.68,242.0,107.0
C04104,2024-05-01,7.35,331.0,114.0
C04104,2024-06-01,23.02,315.0,76.0
C04104,2024-07-01,14.97,274.0,72.0
C04104,2024-08-01,16.24,285.0,103.0
C04104,2024-09-01,12.53,275.0,115.0
C04104,2024-10-01,21.78,237.0,109.0
C04104,2024-11-01,19.09,185.0,116.0
C04104,2024-12-01,22.62,308.0,141.0
C04104,2025-01-01,23.03,322.0,92.0
C04104,2025-02-01,17.37,223.0,103.0
C04104,2025-03-01,14.48,213.0,100.0
C04104,2025-04-01,15.6,225.0,98.0
C04104,2025-05-01,14.55,209.0,106.0
C04104,2025-06-01,10.05,251.0,123.0
C04104,2025-07-01,5.02,219.0,102.0
C04104,2025-08-01,10.85,223.0,116.0
C04104,2025-09-01,16.06,206.0,102.0
C04104,2025-10-01,12.59,289.0,92.0
C04104,2025-11-01,27.65,206.0,140.0
C04104,2025-12-01,8.8,359.0,86.0
C04105,2024-01-01,28.89,587.0,164.0
C04105,2024-02-01,40.94,659.0,72.0
C04105,2024-03-01,29.59,375.0,203.0
C04105,2024-04-01,49.86,410.0,184.0
C04105,2024-05-01,41.65,452.0,120.0
C04105,2024-06-01,31.35,337.0,125.0
C04105,2024-07-01,44.66,621.0,92.0
C04105,2024-08-01,34.88,477.0,108.0
C04105,2024-09-01,30.49,444.0,169.0
C04105,2024-10-01,29.56,447.0,139.0
C04105,2024-11-01,23.31,493.0,187.0
C04105,2024-12-01,33.58,637.0,130.0
C04105,2025-01-01,34.07,377.0,130.0
C04105,2025-02-01,19.71,414.0,107.0
C04105,2025-03-01,31.26,444.0,210.0
C04105,2025-04-01,50.81,465.0,138.0
C04105,2025-05-01,38.48,601.0,125.0
C04105,2025-06-01,23.16,428.0,136.0
C04105,2025-07-01,37.52,493.0,159.0
C04105,2025-08-01,41.06,529.0,189.0
C04105,2025-09-01,29.97,538.0,123.0
C04105,2025-10-01,29.58,553.0,137.0
C04105,2025-11-01,27.67,539.0,137.0
C04105,2025-12-01,46.14,497.0,215.0
C04106,2024-01-01,4.97,100.0,53.0
C04106,2024-02-01,3.09,110.0,55.0
C04106,2024-03-01,1.67,114.0,61.0
C04106,2024-04-01,2.89,122.0,49.0
C04106,2024-05-01,3.34,128.0,49.0
C04106,2024-06-01,4.61,77.0,54.0
C04106,2024-07-01,3.2,108.0,45.0
C04106,2024-08-01,4.08,91.0,47.0
C04106,2024-09-01,4.29,75.0,28.0
C04106,2024-10-01,1.12,99.0,51.0
C04106,2024-11-01,1.44,89.0,44.0
C04106,2024-12-01,4.34,115.0,47.0
C04106,2025-01-01,4.29,106.0,63.0
C04106,2025-02-01,5.16,139.0,37.0
C04106,2025-03-01,4.5,136.0,62.0
C04106,2025-04-01,7.75,99.0,62.0
C04106,2025-05-01,5.49,128.0,45.0
C04106,2025-06-01,2.95,117.0,63.0
C04106,2025-07-01,3.57,111.0,64.0
C04106,2025-08-01,2.52,82.0,62.0
C04106,2025-09-01,9.17,87.0,39.0
C04106,2025-10-01,5.31,116.0,39.0
C04106,2025-11-01,3.04,122.0,25.0
C04106,2025-12-01,6.24,105.0,56.0
C04107,2024-01-01,5.03,91.0,37.0
C04107,2024-02-01,4.06,119.0,33.0
C04107,2024-03-01,6.64,133.0,62.0
C04107,2024-04-01,2.57,76.0,65.0
C04107,2024-05-01,4.47,94.0,45.0
C04107,2024-06-01,5.7,59.0,50.0
C04107,2024-07-01,6.35,114.0,56.0
C04107,2024-08-01,7.56,101.0,60.0
C04107,2024-09-01,6.07,104.0,49.0
C04107,2024-10-01,7.35,123.0,31.0
C04107,2024-11-01,4.39,95.0,63.0
C04107,2024-12-01,8.97,97.0,39.0
C04107,2025-01-01,6.99,102.0,49.0
C04107,2025-02-01,7.05,106.0,58.0
C04107,2025-03-01,3.18,150.0,29.0
C04107,2025-04-01,5.14,71.0,56.0
C04107,2025-05-01,0.04,105.0,52.0
C04107,2025-06-01,3.82,102.0,49.0
C04107,2025-07-01,3.88,109.0,36.0
C04107,2025-08-01,4.89,95.0,46.0
C04107,2025-09-01,5.02,117.0,48.0
C04107,2025-10-01,5.36,100.0,54.0
C04107,2025-11-01,7.36,132.0,63.0
C04107,2025-12-01,7.39,124.0,64.0
C04108,2024-01-01,4.58,105.0,59.0
C04108,2024-02-01,6.55,88.0,36.0
C04108,2024-03-01,3.23,72.0,52.0
C04108,2024-04-01,7.01,91.0,64.0
C04108,2024-05-01,4.12,60.0,58.0
C04108,2024-06-01,4.12,78.0,62.0
C04108,2024-07-01,3.67,135.0,37.0
C04108,2024-08-01,3.41,117.0,62.0
C04108,2024-09-01,6.93,120.0,62.0
C04108,2024-10-01,4.77,84.0,56.0
C04108,2024-11-01,4.71,105.0,54.0
C04108,2024-12-01,5.55,121.0,44.0
C04108,2025-01-01,7.31,106.0,47.0
C04108,2025-02-01,6.75,81.0,44.0
C04108,2025-03-01,5.57,99.0,59.0
C04108,2025-04-01,4.21,122.0,66.0
C04108,2025-05-01,2.91,120.0,50.0
C04108,2025-06-01,8.24,97.0,44.0
C04108,2025-07-01,5.88,77.0,54.0
C04108,2025-08-01,4.68,125.0,45.0
C04108,2025-09-01,2.53,124.0,47.0
C04108,2025-10-01,6.96,92.0,63.0
C04108,2025-11-01,4.47,95.0,53.0
C04108,2025-12-01,2.1,91.0,62.0
C04109,2024-01-01,34.17,550.0,138.0
C04109,2024-02-01,23.47,453.0,169.0
C04109,2024-03-01,16.41,542.0,137.0
C04109,2024-04-01,47.39,540.0,139.0
C04109,2024-05-01,31.62,464.0,166.0
C04109,2024-06-01,35.88,597.0,152.0
C04109,2024-07-01,16.63,556.0,123.0
C04109,2024-08-01,35.38,535.0,169.0
C04109,2024-09-01,38.67,525.0,178.0
C04109,2024-10-01,52.92,443.0,116.0
C04109,2024-11-01,24.64,490.0,133.0
C04109,2024-12-01,33.65,410.0,180.0
C04109,2025-01-01,16.53,606.0,134.0
C04109,2025-02-01,30.88,636.0,167.0
C04109,2025-03-01,29.21,616.0,88.0
C04109,2025-04-01,38.57,581.0,129.0
C04109,2025-05-01,28.81,585.0,54.0
C04109,2025-06-01,32.81,619.0,94.0
C04109,2025-07-01,28.7,498.0,128.0
C04109,2025-08-01,31.42,500.0,155.0
C04109,2025-09-01,42.01,434.0,136.0
C04109,2025-10-01,33.84,443.0,171.0
C04109,2025-11-01,35.28,478.0,167.0
C04109,2025-12-01,56.12,373.0,150.0
C04110,2024-01-01,16.23,318.0,92.0
C04110,2024-02-01,22.27,225.0,110.0
C04110,2024-03-01,14.72,212.0,84.0
C04110,2024-04-01,16.66,249.0,115.0
C04110,2024-05-01,13.14,329.0,89.0
C04110,2024-06-01,15.25,192.0,89.0
C04110,2024-07-01,8.25,146.0,131.0
C04110,2024-08-01,12.37,142.0,97.0
C04110,2024-09-01,11.88,277.0,136.0
C04110,2024-10-01,10.77,313.0,117.0
C04110,2024-11-01,10.32,204.0,78.0
C04110,2024-12-01,17.06,332.0,117.0
C04110,2025-01-01,21.02,315.0,77.0
C04110,2025-02-01,14.02,216.0,103.0
C04110,2025-03-01,15.33,263.0,126.0
C04110,2025-04-01,20.21,273.0,109.0
C04110,2025-05-01,21.74,246.0,79.0
C04110,2025-06-01,16.86,296.0,70.0
C04110,2025-07-01,10.96,340.0,97.0
C04110,2025-08-01,11.34,259.0,99.0
C04110,2025-09-01,8.78,261.0,70.0
C04110,2025-10-01,8.91,181.0,129.0
C04110,2025-11-01,13.19,187.0,147.0
C04110,2025-12-01,18.72,374.0,95.0
C04111,2024-01-01,4.41,239.0,99.0
C04111,2024-02-01,16.5,259.0,77.0
C04111,2024-03-01,4.22,278.0,100.0
C04111,2024-04-01,13.28,223.0,66.0
C04111,2024-05-01,26.46,280.0,125.0
C04111,2024-06-01,25.24,181.0,112.0
C04111,2024-07-01,15.87,304.0,74.0
C04111,2024-08-01,10.7,293.0,82.0
C04111,2024-09-01,6.79,256.0,102.0
C04111,2024-10-01,22.15,267.0,134.0
C04111,2024-11-01,19.06,283.0,124.0
C04111,2024-12-01,19.43,218.0,53.0
C04111,2025-01-01,14.46,246.0,112.0
C04111,2025-02-01,16.44,245.0,140.0
C04111,2025-03-01,13.64,204.0,143.0
C04111,2025-04-01,16.48,237.0,111.0
C04111,2025-05-01,19.15,292.0,121.0
C04111,2025-06-01,21.07,266.0,103.0
C04111,2025-07-01,14.98,256.0,105.0
C04111,2025-08-01,20.04,224.0,110.0
C04111,2025-09-01,21.29,204.0,74.0
C04111,2025-10-01,15.67,260.0,105.0
C04111,2025-11-01,18.22,239.0,83.0
C04111,2025-12-01,15.36,271.0,75.0
C04112,2024-01-01,6.84,78.0,68.0
C04112,2024-02-01,6.53,65.0,64.0
C04112,2024-03-01,0.59,62.0,43.0
C04112,2024-04-01,4.7,75.0,39.0
C04112,2024-05-01,4.95,102.0,64.0
C04112,2024-06-01,1.6,93.0,51.0
C04112,2024-07-01,6.99,111.0,42.0
C04112,2024-08-01,2.31,69.0,68.0
C04112,2024-09-01,5.32,120.0,50.0
C04112,2024-10-01,2.56,78.0,61.0
C04112,2024-11-01,6.19,115.0,62.0
